sorszam;megye;jaras_v_kerulet;intezmeny_nev;cim;dolgozo_letszam;ferohely;cpoz_dolgozo_szam;cpoz_gondozott_szam;cpoz_dolgozo_korhazi_ellatas;cpoz_gondozott_korhazi_ellatas;cpoz_dolgozo_elhunyt;cpoz_gondozott_elhunyt;cpoz_dolgozo_gyogyult;cpoz_gondozott_gyogyult;lats;longs;location_levels
24.0;Fejér;Mór;FMISZI Gánt-Bányatelep;8082 Gánt, Bányatelep 405/1 hrsz;88.0;257.0;7.0;0.0;0.0;0.0;0.0;0.0;7.0;0.0;47.40711220706402;18.400080982196922;LocLevel.POSTCODE
25.0;Fejér;Mór;Kálvin Idősek Otthona;8083 Csákvár, Kálvin u. 11.;16.0;31.0;3.0;24.0;0.0;5.0;0.0;2.0;1.0;2.0;47.4005905;18.4464003;LocLevel.PRECISE
26.0;Fejér;Székesfehérvár;Fejér Megyei Integrált Szociális Intézmény;8154 Polgárdi-Tekerespuszta;88.0;169.0;18.0;114.0;0.0;9.0;0.0;4.0;0.0;6.0;47.0188478;18.3004793;LocLevel.PRECISE
27.0;Fejér;Székesfehérvár;Abai Idősek Otthona;8127 Aba Kossuth Lajos utca 154.;23.0;48.0;11.0;41.0;0.0;11.0;0.0;6.0;0.0;6.0;47.0362228;18.5126331;LocLevel.PRECISE
28.0;Fejér;Mór;Fejér Megyei Integrált Szociális Intézmény;2060 Bicske, Szent László u. 48.;58.0;175.0;18.0;120.0;0.0;1.0;0.0;1.0;18.0;119.0;47.4970774;18.6387773;LocLevel.PRECISE
29.0;Fejér;Mór;Fejér Megyei Integrált Szociális Intézmény;8074 Csókakő, Tölgyfa u. 2.;45.0;110.0;17.0;60.0;0.0;3.0;0.0;10.0;16.0;49.0;47.3515111;18.2744676;LocLevel.PRECISE
30.0;Fejér;Székesfehérvár;Fővárosi Önkormányzat Polgárdi idősek Otthona ;8153  Polgárdi, Somlyói u. 2.;12.0;50.0;7.0;4.0;0.0;0.0;0.0;1.0;0.0;0.0;47.090873;18.3079217;LocLevel.PRECISE
31.0;Fejér;Mór;Kálvin Idősek Otthona;8083 Csákvár, Kálvin u. 11.;16.0;31.0;1.0;24.0;0.0;0.0;0.0;2.0;4.0;22.0;47.4005905;18.4464003;LocLevel.PRECISE
32.0;Fejér;Dunaújváros;Jószogálati Otthon Közalapítvány Ápoló Otthona;2400 Dunaújváros, Bercsényi u. 5/a;29.0;38.0;5.0;3.0;0.0;1.0;0.0;0.0;5.0;4.0;46.96913397005003;18.92726245150747;LocLevel.POSTCODE
33.0;Fejér;Székesfehérvár;Aranybárka Idősek Otthona ;2483 Gárdony, Móricz Zs. u.33.;18.0;75.0;1.0;7.0;0.0;0.0;0.0;2.0;0.0;0.0;47.20709624731716;18.632444262848605;LocLevel.POSTCODE
34.0;Fejér;Székesfehérvár;Aranybárka Idősek és Pszichiátriai Betegek Otthona;8111 Seregélyes-Szőlőhegy Öreghegy út 65.;42.0;213.0;4.0;80.0;0.0;12.0;0.0;9.0;0.0;2.0;47.13115464825375;18.579280717534488;LocLevel.POSTCODE
35.0;Fejér;Dunaújváros;Szent Ferenc Szegénygondozó Nővérek Szeretetotthona;2400 Nagyvenyim Táncsics utca 6.;26.0;46.0;10.0;34.0;0.0;0.0;0.0;0.0;10.0;33.0;46.9514286;18.8527631;LocLevel.PRECISE
36.0;Fejér;Székesfehérvár;Kossuth Zsuzsanna Szociális Intézmény-Feketehegy-Szárazréti Idősek Otthona;8000 Székesfehérvár, Farkasvermi út 40.;40.0;87.0;0.0;2.0;0.0;1.0;0.0;0.0;0.0;0.0;47.2017347;18.3697937;LocLevel.PRECISE
37.0;Fejér;Székesfehérvár;Enyingi Egyesített Szociális Intézmény;8130 Enying, Hősök tere 5.;13.0;32.0;2.0;27.0;0.0;6.0;0.0;2.0;0.0;1.0;46.9258891;18.2470894;LocLevel.PRECISE
38.0;Fejér;Mór;Lila Akác Idősek Háza és Ápoló Otthona Alapítvány;8053 Bodajk, Fehérvári u. 12.;40.0;75.0;14.0;47.0;0.0;12.0;0.0;3.0;8.0;0.0;47.3159768;18.2408561;LocLevel.PRECISE
39.0;Fejér;Székesfehérvár;Fővárosi Önkormányzat Polgárdi idősek Otthona ;8153  Polgárdi, Somlyói u. 2.;12.0;50.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;47.090873;18.3079217;LocLevel.PRECISE
40.0;Fejér;Székesfehérvár;Kossuth Zsuzsanna Szociális Intézmény-Rákóczi úti székhelye;8000 Székesfehérvár, Rákóczi út 34.;102.0;136.0;5.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;47.19230612172952;18.42318644282024;LocLevel.POSTCODE
41.0;Fejér;Székesfehérvár;Aranybárka Idősek Otthona ;2483 Gárdony, Móricz Zs. u.33.;18.0;75.0;4.0;32.0;0.0;0.0;0.0;1.0;0.0;0.0;47.20709624731716;18.632444262848605;LocLevel.POSTCODE
1.0;Győr-Moson-Sopron;Csornai Járási Hivatal;Újvári János Református szeretetotthon-Jobaházi telephely;Jobaháza, Kossuth Lajos u. 8, 9323;36.0;85.0;9.0;32.0;0.0;4.0;0.0;4.0;9.0;27.0;0.0;0.0;LocLevel.UNKNOWN
2.0;Győr-Moson-Sopron;Csornai Járási Hivatal;"Ezüst Kor Idősekért Közhasznú Alapítvány Katalin Otthon
 ";9147 Dör, Kossuth Lajos út 47. ;15.0;47.0;6.0;36.0;0.0;1.0;0.0;0.0;0.0;0.0;47.60006350906929;17.303825482492822;LocLevel.POSTCODE
3.0;Győr- Moson- Sopron Megye;Soproni Járási Hivatal;Balfi u.-i Idősek Otthona;9400 Sopron, Balfi út 80.;111.0;193.0;59.0;128.0;0.0;2.0;0.0;19.0;59.0;108.0;47.6821713;16.6139191;LocLevel.PRECISE
4.0;Győr- Moson- Sopron Megye;Soproni Járási Hivatal;Ikva Idősek Otthona;9400 Sopron, József A.u. 5.;20.0;37.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;1.0;47.6858152;16.59101936416261;LocLevel.POSTCODE
5.0;Győr- Moson- Sopron Megye;Soproni Járási Hivatal;GYMS Megyei Gondoskodás Szociális Központ Időskorúak Otthona Csáfordjánosfa;9375 Csáfordjánosfa Béke u.17.;20.0;50.0;2.0;2.0;0.0;0.0;0.0;1.0;1.0;0.0;47.4168755;16.9538717;LocLevel.PRECISE
6.0;Győr- Moson- Sopron Megye;Soproni Járási Hivatal;Győr-Moson-Sopron Megyei Gondoskodás Szociális Központ Időskorúak Otthona Nagylózs;9482 Nagylózs, Zrínyi u. 2.;61.0;200.0;12.0;42.0;0.0;0.0;0.0;5.0;12.0;37.0;47.5636773;16.7735203;LocLevel.PRECISE
7.0;Győr- Moson- Sopron Megye;Soproni Járási Hivatal;Gondozási Központ Fertőszentmiklós;9444 Fertőszentmiklós Ifjúság tér 2. ;22.0;35.0;7.0;31.0;0.0;0.0;0.0;0.0;7.0;31.0;47.5894704;16.8786628;LocLevel.PRECISE
8.0;Győr- Moson- Sopron Megye;Soproni Járási Hivatal;Fabricius Endre Evangélikus Szeretetotthon;9400 Sopron, Kisfaludy u. 10.;33.0;50.0;16.0;31.0;0.0;0.0;0.0;7.0;16.0;24.0;47.680307;16.59096709463088;LocLevel.PRECISE
9.0;Győr- Moson- Sopron Megye;Soproni Járási Hivatal;MMSZ Gondviselés Háza Mentes Mihály Idősek Otthona;9431 Fertőd, Mentes Mihály u. 1/b;25.0;39.0;13.0;34.0;0.0;0.0;0.0;8.0;13.0;26.0;47.617785;16.8878655;LocLevel.PRECISE
10.0;Győr- Moson- Sopron Megye;Soproni Járási Hivatal;Soproni Nyugdíjas Pedagógus Otthon;9400 Sopron, Szent Margit utca 2.;31.0;50.0;9.0;23.0;0.0;0.0;0.0;15.0;9.0;8.0;47.85695;17.32845;LocLevel.PRECISE
11.0;Győr- Moson- Sopron Megye;Soproni Járási Hivatal;Szent Benedek Idősek Otthona;9400 Sopron Templom u. 1. ;48.0;78.0;16.0;53.0;0.0;0.0;0.0;3.0;16.0;50.0;47.68580875000001;16.59044036854838;LocLevel.PRECISE
12.0;Győr-Moson-Sopron;Mosonmagyaróvári Járás;Aranykor Idősek Otthona;9200 Mosonmagyaróvár Soroni u. 65.;72.0;100.0;21.0;75.0;0.0;0.0;0.0;23.0;11.0;52.0;47.87143113593923;17.268510030357902;LocLevel.POSTCODE
13.0;Győr-Moson-Sopron;Mosonmagyaróvári Járás;Virágoskert Idősek Otthona;9200 Mosonmagyaróvár, Lengyári u. 2.;8.0;18.0;10.0;15.0;0.0;0.0;0.0;4.0;8.0;11.0;47.8664286;17.2570951;LocLevel.PRECISE
14.0;Győr-Moson-Sopron;Győri Járás;Egyesített Egészségügyi és Szoiális Intézmény Győr;9026 Győr, Kálóczy tér 9-11.;54.0;135.0;24.0;76.0;0.0;0.0;0.0;18.0;24.0;58.0;47.6916798;17.6271232;LocLevel.PRECISE
15.0;Győr-Moson-Sopron;Győri Járás;Győr Egyházmegyei Papi Otthon;9021 Győr, Káptalandomb 26.;13.0;20.0;3.0;5.0;0.0;0.0;0.0;2.0;3.0;3.0;47.688892300000006;17.632560595397628;LocLevel.PRECISE
16.0;Győr-Mosn-Sopron Megye;Győri Járás;Szent Anna Otthon;9024 Győr, Öveges József út 7.;15.0;20.0;5.0;12.0;0.0;1.0;0.0;2.0;5.0;9.0;47.671958005776105;17.636304232232323;LocLevel.POSTCODE
17.0;Győr-Mosn-Sopron Megye;Győri Járás;Szent Anna Otthon (székhely);9024 Győr, Öveges József út 7.;51.0;210.0;14.0;10.0;0.0;0.0;0.0;2.0;11.0;8.0;47.671958005776105;17.636304232232323;LocLevel.POSTCODE
18.0;Győr-Moson-Sopron Megye;Győri Járás;Szent Anna Otthon;9024 Győr, Riesz Frigyes út 7.;23.0;95.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;47.671958005776105;17.636304232232323;LocLevel.POSTCODE
19.0;Győr-Moson-Sopron ;Pannonhalmai Járás;Szent Adalbert Otthon;9090 Pannonhalma, Vár 1.;16.0;45.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;47.5523603;17.7624651;LocLevel.PRECISE
20.0;Győr-Moson-Sopron megye;Győri Járás;Alexiánus Testvérek Szent Erzsébet Otthona;9081 Győrújbarát, Templomsor u. 7.;46.0;85.0;21.0;89.0;0.0;0.0;0.0;14.0;21.0;61.0;47.6238106;17.6466689;LocLevel.PRECISE
21.0;Győr-Moson-Sopron ;Pannonhalmai Járás;Szent Adalbert Otthon;9090 Pannonhalma, Vár 1.;17.0;45.0;2.0;0.0;0.0;0.0;0.0;0.0;2.0;0.0;47.5523603;17.7624651;LocLevel.PRECISE
22.0;Győr-Moson-Sopron;Győri Járás;Egyesített Egészségügyi és Szoiális Intézmény Győr Lepke utcai Időskorúak Gondozóháza;9028 Győr, Lepke utca 37.;8.0;23.0;2.0;9.0;0.0;0.0;0.0;2.0;1.0;5.0;47.6655482;17.6579628541596;LocLevel.PRECISE
23.0;Győr Moson Sopron ;Győri Járás;Szent Angéla Otthon;9022 Győr, Apáca utca 41.;25.0;45.0;3.0;23.0;0.0;0.0;0.0;4.0;3.0;19.0;47.6901365;17.6366917;LocLevel.PRECISE
24.0;Győr Moson Sopron ;Győri Járás;Evangélikus Szeretetház;9025 Győr, Péterfy Sándor utca 5.;53.0;100.0;4.0;6.0;0.0;1.0;0.0;1.0;3.0;4.0;47.6860896;17.6277162;LocLevel.PRECISE
25.0;Győr-Moson-Sopron;Győri Járás;Egyesített Egészségügyi és Szoiális Intézmény Győr Répce utcai Időskorúak Gondozóháza (jelenleg izolációs othon);9024 Győr, Répce utca 8/b.;10.0;20.0;3.0;9.0;0.0;0.0;0.0;5.0;2.0;4.0;47.6697992;17.639454;LocLevel.PRECISE
26.0;őr-Moson-Sopron;Győri Járás;Izabella Idősek Otthona;9091Ravazd Paphegy u.1;11.0;25.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;47.50969807383834;17.749552952812458;LocLevel.POSTCODE
27.0;Győr-Moson-Sopron;Csornai Járási Hivatal;Bágyogszováti Idősek Otthona;9145 Bágyogszovát, Szabadság u. 79;8.0;19.0;2.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;47.5892897;17.3542402;LocLevel.PRECISE
28.0;Győr-Moson-Sopron Megye;Győri Járás;Szent Anna Otthon;9081 Győrújbarát, Arany János út 46.;14.0;56.0;10.0;28.0;0.0;4.0;0.0;3.0;5.0;0.0;47.61027103625988;17.652641892403068;LocLevel.POSTCODE
29.0;Győr-Moson-Sopron;Csornai Járási Hivatal;"Ezüst Kor Idősekért Közhasznú Alapítvány Időskorúak Gondozóháza
 ";9147 Dör, Szabadság u.16. ;14.0;30.0;3.0;31.0;0.0;0.0;0.0;3.0;0.0;0.0;47.5996509;17.29937;LocLevel.PRECISE
30.0;Győr-Moson-Sopron;Győri Járás;Ujvári János Református Szeretetotthon Mezőörs részleg;9097 Mezőörs, Fő u. 66.;34.0;36.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;47.56926745;17.88359768062364;LocLevel.PRECISE
31.0;Győr-Moson-Sopron;Győri Járás;Egyesített Egészségügyi és Szociális Intézmény Győr Mohi utcai Idősek Otthona;9028 Mohi utca 4. ;12.0;25.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;47.6467316;17.6657596;LocLevel.PRECISE
32.0;Győr-Moson-Sopron Megye;Pannonhalmai Járás;Bakonyszentlászlói Idősek Otthona;8431, Bakonyszentlászló, László Király utca.10.;11.0;25.0;2.0;19.0;0.0;0.0;0.0;0.0;2.0;19.0;47.390812;17.801451490978316;LocLevel.PRECISE
33.0;Győr-Moson-Sopron Megye;Győri Járás;Szent Anna Otthon (Gondozóház);9081 Győrújbarát, Arany János út 46.;9.0;21.0;8.0;10.0;0.0;4.0;0.0;2.0;4.0;0.0;47.61027103625988;17.652641892403068;LocLevel.POSTCODE
34.0;GyőrMOson Sopron;Pannonhalmai Járás;Idősek Otthona;9083 Écs Kápolna 4;20.0;55.0;2.0;0.0;0.0;0.0;0.0;0.0;2.0;0.0;47.560917;17.7161622;LocLevel.PRECISE
35.0;Győr-Moson-Sopron;Győri Járás;Egyesített Egészségügyi és Szociális Intézmény Győr Cuha utcai Idősek Otthona;9024 Győr, Cuha utca 30.;18.0;44.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;47.6667303;17.64233286782776;LocLevel.PRECISE
1.0;Hajdú-Bihar;Debreceni járás;Édes Alkony Időskorúak Gondozóháza;4028.Debrecen, Sámsoni út 39.;16.0;44.0;2.0;15.0;0.0;0.0;0.0;0.0;2.0;15.0;47.545313;21.6481874;LocLevel.PRECISE
2.0;Hajdú-Bihar;Debreceni járás;Tulipán Időskorúak Gondozóháza;4028.Debrecen, Endre utca 12.;6.0;28.0;2.0;10.0;0.0;0.0;0.0;0.0;2.0;10.0;47.5434846;21.6631545;LocLevel.PRECISE
3.0;Hajdú-Bihar;Debreceni járás;Méliusz Juhász Péter Református Idősek Otthona;4032 Debrecen, Nagyerdei körút 64.;43.0;89.0;1.0;3.0;0.0;1.0;0.0;1.0;1.0;1.0;47.5515951;21.6227432;LocLevel.PRECISE
4.0;Hajdú-Bihar;Debreceni járás;MINDEN-KOR Gondozóház;4030 Debrecen, Budai Ézsaiás u. 67.;14.0;18.0;0.0;6.0;0.0;0.0;0.0;0.0;0.0;6.0;47.5175321;21.646132;LocLevel.PRECISE
5.0;Hajdú-Bihar;Debreceni járás;Debrecen Megyei Jogú Város Városi Szociális Szolgálat;4032 Debrecen Pallagi út 9.;146.0;325.0;22.0;101.0;0.0;0.0;0.0;3.0;22.0;98.0;47.5562269;21.6305715;LocLevel.PRECISE
6.0;Hajdú-Bihar;Debreceni járás;Bihari Egyesített Szociális Intézmény Debreceni Terápiás Ház;4031 Debrecen, Kishegyesi u. 88.;111.0;206.0;12.0;15.0;0.0;5.0;0.0;2.0;7.0;8.0;47.53198714428436;21.59834689948617;LocLevel.POSTCODE
7.0;Hajdú-Bihar;Debreceni járás;Szent Erzsébet Otthon;4030 Debrecen, Tátra utca 2-6.;59.0;99.0;31.0;42.0;0.0;0.0;0.0;9.0;31.0;33.0;47.5060965;21.6403129;LocLevel.PRECISE
8.0;Hajdú-Bihar;Debreceni járás;Hajdúsági Szociális Szolgáltató Központ (Rövidített neve: HSZSZK) Debreceni Humán Szolgáltató Otthon;4032 Debrecen, Nagyerdei krt. 100.;66.0;110.0;17.0;66.0;0.0;0.0;0.0;9.0;17.0;57.0;47.54915380180505;21.612632154978616;LocLevel.POSTCODE
9.0;Hajdú-Bihar;Debreceni járás;Ezüstsugár Időskorúak Gondozóháza;4034 Debrecen, Budai Nagy Antal u. 60.;6.0;12.0;0.0;5.0;0.0;0.0;0.0;1.0;0.0;4.0;47.5298836;21.660495;LocLevel.PRECISE
10.0;Hajdú-Bihar;Hajdúböszörményi;Fazekas Gábor Idősek Otthona;4220 Hajdúböszörmény Dorogi utca 91.;69.0;132.0;13.0;70.0;0.0;0.0;0.0;8.0;13.0;62.0;47.681337;21.50974745178631;LocLevel.PRECISE
11.0;Hajdú-Bihar;Hajdúböszörményi;Gondviselés Háza Idősek Otthona;4220 Hajdúböszörmény Batthyány utca 30-32.;19.0;44.0;8.0;17.0;0.0;0.0;0.0;0.0;8.0;17.0;47.67927692326596;21.503764678342108;LocLevel.POSTCODE
12.0;Hajdú-Bihar;Hajdúböszörményi;MBE Emmaus Idősek Otthona;4220 Hajdúböszörmény Külső-Hadházi utca 1;27.0;52.0;7.0;23.0;0.0;0.0;0.0;5.0;7.0;18.0;47.6713687;21.5301042;LocLevel.PRECISE
13.0;Hajdú-Bihar;Hajdúböszörményi;Kálvin János Református Szociális Szolgáltató Központ;4220 Hajdúböszörmény Budai Nagy Antal utca 82;42.0;32.0;10.0;1.0;0.0;0.0;0.0;0.0;10.0;1.0;47.6679175;21.5286691;LocLevel.PRECISE
14.0;Hajdú-Bihar;Hajdúböszörményi;Szent Kamill Idősek Otthona;4220 Hajdúböszörmény Apafi Mihály  utca 106.;15.0;38.0;2.0;3.0;0.0;0.0;0.0;1.0;2.0;2.0;47.6814164;21.5275751;LocLevel.PRECISE
15.0;Hajdú-Bihar;Hajdúnánási;Hajdúsági Szociális Szolgáltató Központ (Rövidített neve: HSZSZK);4080 Hajdúnánás Fürdő utca 1.;52.0;109.0;23.0;69.0;0.0;0.0;0.0;9.0;23.0;60.0;47.8317;21.4154648;LocLevel.PRECISE
16.0;Hajdú-Bihar;Hajdúnánási;Hajdúsági Szociális Szolgáltató Központ Hajdúnánási Humán Szolgáltató Otthon;4080 Hajdúnánás Magyar utca 46.;34.0;81.0;25.0;61.0;0.0;0.0;0.0;4.0;25.0;57.0;47.8533475;21.4359688;LocLevel.PRECISE
17.0;Hajdú-Bihar;Hajdúnánási;Hajdúnánási Református Egyházközség Idősek Otthona és Szociális Gondozási Központja;4080 Hajdúnánás Köztársaság tér 12.;46.0;67.0;19.0;56.0;0.0;0.0;0.0;7.0;19.0;37.0;47.844169;21.429115538817893;LocLevel.PRECISE
18.0;Hajdú-Bihar;Hajdúnánási;Református Szociális Gondozási Központ;4080 Hajdúnánás Polgári utca 12.;23.0;18.0;2.0;0.0;0.0;0.0;0.0;0.0;2.0;0.0;47.84257983581416;21.426874664370942;LocLevel.POSTCODE
19.0;Hajdú-Bihar;Hajdúnánási;Napfény Idősek Gondozóháza;4080 Hajdúnánás Jókai utca 57.;8.0;16.0;7.0;13.0;0.0;0.0;0.0;4.0;7.0;9.0;47.8337395;21.424444;LocLevel.PRECISE
20.0;Hajdú-Bihar;Hajdúböszörményi;Kastélyház Időskorúak Gondozóháza;4220 Hajdúböszörmény Újvárosi utca 24.;18.0;31.0;2.0;13.0;0.0;0.0;0.0;2.0;2.0;10.0;47.6690283;21.4934289;LocLevel.PRECISE
21.0;Hajdú-Bihar ;Balmazújvárosi;Kismarjai Idősek Otthona;4126 Kismarja, Fő utca 16.;14.0;24.0;4.0;3.0;0.0;0.0;0.0;2.0;4.0;1.0;47.2509285;21.8173864;LocLevel.PRECISE
22.0;Hajdú-Bihar ;Balmazújvárosi;Vértesi Református Egyházközség Szeretetháza;4283 Létavértes, Irinyi utca 7.;62.0;78.0;10.0;26.0;0.0;0.0;0.0;7.0;10.0;19.0;47.3836262;21.868016;LocLevel.PRECISE
23.0;Hajdú-Bihar ;Balmazújvárosi;HSZSZK Balmazújvárosi Humán Szolgáltató Otthon I.;4060 Balmazújváros, Nagyhát tanya 28;68.0;135.0;18.0;0.0;0.0;0.0;0.0;0.0;18.0;0.0;47.614525836886656;21.342848504187835;LocLevel.POSTCODE
24.0;Hajdú-Bihar ;Balmazújvárosi;Balmazújvárosi Nefelejcs Idősek Otthona;4060 Balmazújváros, Veres Péter utca 57.;27.0;52.0;5.0;9.0;0.0;0.0;0.0;2.0;5.0;7.0;47.6140336;21.339364;LocLevel.PRECISE
25.0;Hajdú-Bihar ;Balmazújvárosi;Bagaméri Református Szeretetotthon;4286 Bagamér, Bocskai.utca 10-15. sz.;35.0;64.0;9.0;42.0;0.0;0.0;0.0;5.0;9.0;37.0;47.45267316441085;21.99233943973279;LocLevel.POSTCODE
26.0;Hajdú-Bihar ;Balmazújvárosi;Esztári Református Idősek Otthona és Gondozó Szolgálata ;4124 Esztár, Árpád utca 23.;17.0;36.0;5.0;15.0;0.0;0.0;0.0;5.0;5.0;10.0;47.2808788;21.7778554;LocLevel.PRECISE
27.0;Hajdú-Bihar ;Balmazújvárosi;Idősek Otthona Hajdúbagos;4273 Hajdúbagos, Óvodaköz utca 1.;29.0;62.0;10.0;30.0;0.0;1.0;0.0;10.0;10.0;19.0;47.3907695;21.6637479;LocLevel.PRECISE
28.0;Hajdú-Bihar ;Balmazújvárosi;Mikepércsi Református Egyházközség Élő Forrás Kútja Idősek Otthona;4271 Mikepércs, Forrás tanya 42.;79.0;191.0;29.0;13.0;0.0;1.0;1.0;2.0;28.0;10.0;47.43577189519256;21.628563793240655;LocLevel.POSTCODE
29.0;Hajdú-Bihar ;Balmazújvárosi;Balmazújvárosi Református Egyházközség Idősek Otthona;4060 Balmazújváros, Kossuth utca 48.;30.0;55.0;6.0;28.0;0.0;0.0;0.0;5.0;6.0;23.0;47.6032418;21.3483986;LocLevel.PRECISE
30.0;Hajdú-Bihar ;Balmazújvárosi;Borostyán Idősek Otthona; 4069 Egyek, Tisza utca 6.;10.0;25.0;6.0;18.0;0.0;0.0;0.0;1.0;6.0;17.0;47.6375303;20.8849563;LocLevel.PRECISE
31.0;Hajdú-Bihar ;Balmazújvárosi;Hetey Sándor Református Szeretetotthon;4254 Nyíradony, Vörösmarty u. 26.;88.0;162.0;36.0;138.0;0.0;0.0;0.0;34.0;36.0;104.0;47.6977371;21.9003956;LocLevel.PRECISE
32.0;Hajdú -Bihar;Balmazújvárosi;Vámospércsi Szociális Szolgáltató Központ;4287 Vámospércs Nagy utca 28.;19.0;19.0;7.0;14.0;0.0;0.0;0.0;2.0;7.0;12.0;47.5227531;21.8954732;LocLevel.PRECISE
33.0;Hajdú -Bihar;Balmazújvárosi;Hosszúpályi Szociális Szolgáltató Központ;4274 Hosszúpályi Debreceni utca 2/c;55.0;60.0;10.0;5.0;0.0;0.0;0.0;2.0;10.0;3.0;47.38914705547916;21.73115945614342;LocLevel.POSTCODE
34.0;Hajdú-Bihar;Balmazújvárosi;HSZSZK Balmazújvárosi Humán Szolgáltató Otthon II. Fogyatékos Személyek Rehabilitációs Intézménye;4060 Balmazújváros, Nagyhát tanya 28.;10.0;28.0;3.0;7.0;0.0;0.0;0.0;0.0;3.0;7.0;47.614525836886656;21.342848504187835;LocLevel.POSTCODE
35.0;Hajdú – Bihar;Balmazújvárosi;Gondozási Központ és Községi Könyvtár;4275  Monostorpályi, Kossuth utca 50.;12.0;23.0;4.0;1.0;0.0;0.0;0.0;0.0;4.0;1.0;47.3932184;21.7725019;LocLevel.PRECISE
36.0;Hajdú-Bihar ;Balmazújvárosi;HONESTAS Nyírábrányi Idősek Otthona;4264 Nyírábrány Határőr u. 89.;24.0;44.0;1.0;2.0;0.0;0.0;0.0;1.0;1.0;1.0;47.5353975;22.0196289;LocLevel.PRECISE
37.0;Hajdú-Bihar;Balmazújvárosi;Nagylétai Református Egyházközség Szociális szolgáltató Központja;4281 Létavértes, Kossuth u. 2. ;40.0;42.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;47.3815919;21.9040613;LocLevel.PRECISE
38.0;Hajdú-Bihar;Berettyóújfalu;Bihari Szociális Szolgáltató Központ Idősek Nappali Ellátása;4164 Bakonszeg, Hunyadi út 50/A;8.0;40.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;47.19276344103152;21.44296435303996;LocLevel.POSTCODE
39.0;Hajdú-Bihar;Berettyóújfalu;Bihari Szociális Szolgáltató Központ Zsákai Idősek Klubja;4142 Zsáka, Bethlen G. u. 8.;9.0;55.0;3.0;0.0;0.0;0.0;0.0;0.0;3.0;0.0;47.13248802970983;21.43276040892312;LocLevel.POSTCODE
40.0;Hajdú-Bihar;Berettyóújfalu;Berettyóújfalui Értelmi Fogyatékosok és Pszichiátriai Betegek Otthona ;4100 Berettyóújfalu, Mátyás u. 1.;26.0;48.0;11.0;33.0;0.0;0.0;0.0;5.0;11.0;28.0;47.2138952;21.5317699;LocLevel.PRECISE
41.0;Hajdú-Bihar;Berettyóújfalu;BERÉPO Berettyóújfalui Értelmi Fogyatékosok és Pszichiátriai Betegek Otthona Nonprofit KFT.;4100 Berettyóújfalu, Árpád u. 1.;22.0;46.0;7.0;29.0;0.0;0.0;0.0;6.0;7.0;23.0;47.2251421;21.5312637;LocLevel.PRECISE
42.0;Hajdú-Bihar;Berettyóújfalu;Bihari Egyesített Szociális Intézmény Komádi Humán Szolgáltató Otthon ;4138 Komádi, Fő u. 222-224.;101.0;185.0;36.0;68.0;0.0;0.0;0.0;2.0;36.0;66.0;47.0015122;21.4885747;LocLevel.PRECISE
43.0;Hajdú-Bihar;Berettyóújfalu;Gondviselés Háza Református Idősek Otthona;4110 Biharkeresztes, Nagy S. u. 11-13.;51.0;85.0;12.0;8.0;0.0;0.0;0.0;0.0;12.0;8.0;47.13146570584118;21.71541107482561;LocLevel.POSTCODE
44.0;Hajdú-Bihar;Berettyóújfalu;Idősek Otthona;4271 Mikepércs, Forrástanya 42.;16.0;55.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;47.43577189519256;21.628563793240655;LocLevel.POSTCODE
45.0;Hajdú-Bihar;Berettyóújfalu;Gondozási Központ;4146 Újiráz, Petőfi u. 19.;19.0;46.0;11.0;34.0;0.0;0.0;0.0;3.0;11.0;31.0;46.9862467;21.3572865;LocLevel.PRECISE
46.0;Hajdú-Bihar;Hajdúszoboszló;Nádudvari Református Egyházközség Idősek Otthona;4181 Nádudvar, Petri Derzs u. 6-10.;95.0;75.0;33.0;34.0;0.0;1.0;1.0;8.0;32.0;25.0;47.4210498;21.1534999;LocLevel.PRECISE
47.0;Hajdú-Bihar;Hajdúszoboszló;Hajdúszoboszlói Református Egyházközség Anna Idősek Otthona;4200 Hajdúszoboszló, Dózsa György u. 9-11.;29.0;42.0;11.0;2.0;0.0;0.0;0.0;4.0;11.0;18.0;47.44303459176073;21.39575555710708;LocLevel.POSTCODE
48.0;Hajdú-Bihar;Hajdúszoboszló;Szent Lukács Görögkatolikus Idősek Otthona;4200 Hajdúszoboszló Hőforrás u. 105/C.;99.0;227.0;33.0;135.0;0.0;1.0;0.0;13.0;30.0;121.0;47.4359457;21.4079221;LocLevel.PRECISE
